,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,678142,-,-,-,30.25,-97.74,-6,156,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
1,Year,Month,Day,Hour,Minute,Dew Point,GHI,Temperature,Wind Direction,Surface Albedo,DHI,DNI,Pressure,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2018,1,2,21,30,-8.6,0,-4.7,179,0.15,0,0,1015,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2018,1,2,22,30,-8.700000000000001,0,-5.1000000000000005,354,0.15,0,0,1015,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2018,1,2,23,30,-8.8,0,-5.300000000000001,347,0.15,0,0,1015,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2018,1,3,0,30,-9,0,-5.300000000000001,339,0.15,0,0,1014,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2018,1,3,1,30,-9.200000000000001,0,-5.300000000000001,332,0.15,0,0,1014,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2018,1,3,2,30,-9.3,0,-5.300000000000001,326,0.15,0,0,1014,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2018,1,3,3,30,-9.4,0,-5.4,321,0.15,0,0,1014,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2018,1,3,4,30,-9.4,0,-5.4,319,0.15,0,0,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2018,1,3,5,30,-9.3,0,-5.4,317,0.15,0,0,1013,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2018,1,3,6,30,-9.1,0,-5.2,311,0.15,0,0,1014,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2018,1,3,7,30,-8.9,8,-3.9000000000000004,301,0.15,8,99,1014,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2018,1,3,8,30,-8.9,142,-1.1,297,0.15,83,316,1014,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2018,1,3,9,30,-8.5,289,2.5,310,0.15,142,415,1014,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2018,1,3,10,30,-8.5,442,6,329,0.15,148,605,1013,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2018,1,3,11,30,-8.6,596,8.700000000000001,340,0.15,86,896,1012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2018,1,3,12,30,-8.1,651,10.4,346,0.15,80,950,1011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2018,1,3,13,30,-7.7,632,11.5,350,0.15,63,982,1010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2018,1,3,14,30,-7.2,540,12,352,0.15,62,948,1009,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2018,1,3,15,30,-6.6000000000000005,391,11.100000000000001,355,0.15,56,876,1009,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2018,1,3,16,30,-0.8,204,8.4,182,0.15,43,726,1009,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2018,1,3,17,30,-3.2,27,6.4,10,0.15,18,261,1009,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2018,1,3,18,30,-4.800000000000001,0,5.7,17,0.15,0,0,1009,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2018,1,3,19,30,-5.300000000000001,0,5.1000000000000005,21,0.15,0,0,1009,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2018,1,3,20,30,-5.5,0,4.2,23,0.15,0,0,1010,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2018,1,3,21,30,-5.6000000000000005,0,2.9000000000000004,29,0.15,0,0,1010,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2018,1,3,22,30,-5.7,0,1.8,37,0.15,0,0,1010,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2018,1,3,23,30,-5.9,0,1,46,0.15,0,0,1010,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2018,1,4,0,30,-6.2,0,0.5,55,0.15,0,0,1010,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2018,1,4,1,30,-6.5,0,0.2,67,0.15,0,0,1010,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2018,1,4,2,30,-6.800000000000001,0,0.1,74,0.15,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2018,1,4,3,30,-6.9,0,0,68,0.15,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2018,1,4,4,30,-7,0,-0.2,55,0.15,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2018,1,4,5,30,-6.9,0,-0.7000000000000001,51,0.15,0,0,1010,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2018,1,4,6,30,-6.6000000000000005,0,-1,56,0.15,0,0,1010,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2018,1,4,7,30,-5.6000000000000005,8,0.5,60,0.15,8,91,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2018,1,4,8,30,-5.1000000000000005,161,3.1,62,0.15,49,597,1011,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2018,1,4,9,30,-5.300000000000001,358,6,78,0.15,54,857,1011,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
